__table__,Outlet ID,Outlet Name,KA Manager,Employee ID,Segment,Is Active,Has Fridge,Has Draught,Draught Installed,__empty__,Date,SKU,Sales Unit,Actual Volume,Category,Raw Actual Volume,Crate Equivalent Factor,Target Date,Target Month,Full Month Target,Raw Full Month Target,Target Crate Equivalent Factor,Source Employee ID,Target Owner Mapping,Planned Visits,Actual Visits,JP Good Visits,Visit Completion,JP Adherence,Is Working Day,KPI,Weight,Included Final,Key,Value
sales,1001463,Grand Mark Addis,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-21,Habesha Beer,Fibath Trading,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001463,Grand Mark Addis,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-21,Negus Malt,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009339,Markon Hotel,Netsanet,215,Butchery,True,False,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Genet Woldeab Bizane,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1004409,Megersa Batu,Netsanet,215,Butchery,True,True,False,No,,2026-07-21,Habesha Beer,Genet Woldeab Bizane,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2789793,Mekelite Kurt,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-21,Habesha Beer,Fibath Trading,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,2789793,Mekelite Kurt,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-21,Negus Malt,Fibath Trading,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1212855,Mesl Gebeta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-21,Habesha Beer,DA Beverage Distribution plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1212855,Mesl Gebeta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-21,Negus Malt,DA Beverage Distribution plc,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1000089,Messob Habesha Bucher,London,2526,Restaurant,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1123630,Methara Night Club,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-21,Habesha Beer,Seblu Deresse Mekonnen,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,2959744,Mechu Corner,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-21,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2267797,Beyene leda,Alemayehu,3359,Butchery,True,False,True,Yes,,2026-07-21,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2267797,Beyene leda,Alemayehu,3359,Butchery,True,False,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2947304,Noble plate,Alemayehu,3359,Restaurant,True,False,False,No,,2026-07-21,Habesha Beer,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2947304,Noble plate,Alemayehu,3359,Restaurant,True,False,False,No,,2026-07-21,Negus Malt,Fibath Trading,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,2078175,Nor shger leyu kurtina,London,2526,Butchery,True,True,True,Yes,,2026-07-21,Habesha Beer,Guade Lakew Wondifraw,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,1651657,Oda Bar and Res,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Genet Woldeab Bizane,22.727272727272727,Draught,6.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1066345,Panda Restaurant,Netsanet,215,Hotel,True,True,False,No,,2026-07-21,Habesha Beer,Dawileon Trading Plc,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,1011696,Panaroma Hotel,Alemayehu,3359,Hotel,True,False,False,No,,2026-07-21,Negus Malt,Fibath Trading,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1049412,Ras Amba Hotel,London,2526,Hotel,True,True,False,No,,2026-07-21,Habesha Beer,DA Beverage Distribution plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1023776,Sami wendmamach,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1569322,shger gebta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1009257,Shembegen Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-21,Habesha 30L KEG Draught Beer,DA Beverage Distribution plc,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1235470,sifen bar and restaurant,London,2526,Butchery,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1005028,st'maryy butcher,London,2526,Butchery,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,DA Beverage Distribution plc,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2675988,Tadese Asa Bete,Alemayehu,3359,Restaurant,True,False,False,No,,2026-07-21,Habesha Beer,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1046406,Venetian Hotel,Netsanet,215,Hotel,True,True,False,No,,2026-07-21,Habesha Beer,Dawileon Trading Plc,6.0,Bottle,6.0,1.0,,,,,,,,,,,,,,,,,,
sales,1216340,Veronica Hotel,Chandra,295,Hotel,True,True,True,Yes,,2026-07-21,Habesha Beer,Yigeremu Goshu Hordofa,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1216340,Veronica Hotel,Chandra,295,Hotel,True,True,True,Yes,,2026-07-21,Negus Malt,Yigeremu Goshu Hordofa,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1062558,Watot lounge,Chandra,295,lounge,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1010395,Wato Hotel,Chandra,295,Hotel,True,False,True,Yes,,2026-07-21,Habesha Beer,Yigeremu Goshu Hordofa,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1010395,Wato Hotel,Chandra,295,Hotel,True,False,True,Yes,,2026-07-21,Negus Malt,Yigeremu Goshu Hordofa,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2003128,wecare special kurt,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-21,Habesha Beer,Fibath Trading,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,2730033,Yemechen fiyele bet n 02,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-21,Habesha Beer,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005033,yerga Butchery,London,2526,Restaurant,True,True,True,Yes,,2026-07-21,Habesha Beer,DA Beverage Distribution plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1020487,yetemche Traditional house,London,2526,Butchery,True,False,False,No,,2026-07-21,Habesha Beer,DA Beverage Distribution plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009778,Yetshion Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-21,Habesha Beer,Seblu Deresse Mekonnen,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001971,Yod Abyssinya Hotel,London,2526,Hotel,True,True,False,No,,2026-07-21,Habesha Beer,Guade Lakew Wondifraw,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1211600,Yonas Chercher Butchery(22),Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-21,Habesha Beer,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2841712,Yonase chercher,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,30.303030303030305,Draught,8.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2196866,Yonas chercher buchery no3,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-21,Habesha Beer,Fibath Trading,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,2196866,Yonas chercher buchery no3,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-21,Negus Malt,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1633255,ze bridge bar,London,2526,Butchery,True,True,True,Yes,,2026-07-21,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1003549,Golf club,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,1003549,Golf club,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Negus Malt,Seblu Deresse Mekonnen,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1010380,Adenew Butchery,Chandra,295,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1048118,Africana Bar and Restaurant,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1215666,Amene butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1215666,Amene butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1025261,Bambis supermarket,Alemayehu,3359,Off Trade,True,False,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1025261,Bambis supermarket,Alemayehu,3359,Off Trade,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001387,Bartina Hotel,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2948479,befeker leyu kurt,Netsanet,215,Butchery,True,False,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,12.0,Bottle,12.0,1.0,,,,,,,,,,,,,,,,,,
sales,2948479,befeker leyu kurt,Netsanet,215,Butchery,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,1057642,Befrehot Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Habesha Beer,Shimeles Solomon Ahmed,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1057642,Befrehot Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1013823,Bekansi Hotel,Chandra,295,Hotel,True,True,False,No,,2026-07-22,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1593192,Bekiber special kurt ena lounge,London,2526,Butchery,True,True,True,Yes,,2026-07-22,Habesha Beer,Guade Lakew Wondifraw,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1863003,Belema Risort,Netsanet,215,Hotel,True,False,True,Yes,,2026-07-22,Habesha Beer,Genet Woldeab Bizane,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1863003,Belema Risort,Netsanet,215,Hotel,True,False,True,Yes,,2026-07-22,Negus Malt,Genet Woldeab Bizane,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1057503,Best Western Plus Addis Ababa Hotel,Netsanet,215,Hotel,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Fibath Trading,15.151515151515152,Draught,4.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1659603,Birander bar,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Fibath Trading,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002031,Bridge Hotel,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-22,Habesha Beer,Shimeles Solomon Ahmed,57.0,Bottle,57.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001564,chibo lounge,London,2526,Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,9.0,Bottle,9.0,1.0,,,,,,,,,,,,,,,,,,
sales,1018356,Churchill Hotel,Chandra,295,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2075346,Corner hotel,Netsanet,215,Butchery,True,True,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,2075346,Corner hotel,Netsanet,215,Butchery,True,True,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1003643,Damon  butchery,London,2526,Butchery,True,True,False,No,,2026-07-22,Habesha Beer,Guade Lakew Wondifraw,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1003643,Damon  butchery,London,2526,Butchery,True,True,False,No,,2026-07-22,Negus Malt,Guade Lakew Wondifraw,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1566608,Daron Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Habesha 30L KEG Draught Beer,DA Beverage Distribution plc,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2068360,fikre kunspagna,London,2526,Butchery,True,True,True,Yes,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,19.0,Bottle,19.0,1.0,,,,,,,,,,,,,,,,,,
sales,2068360,fikre kunspagna,London,2526,Butchery,True,True,True,Yes,,2026-07-22,Negus Malt,DA Beverage Distribution plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1048221,Fikere Kunespagna lebu,Chandra,295,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1026652,Filwoha Spa Service Enterprise /no2/,Chandra,295,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,1026652,Filwoha Spa Service Enterprise /no2/,Chandra,295,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2905492,Fikire kunspagna,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-22,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1018616,foyate bar and restaurant,London,2526,Restaurant,True,True,True,Yes,,2026-07-22,Habesha Beer,Guade Lakew Wondifraw,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1018616,foyate bar and restaurant,London,2526,Restaurant,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1018616,foyate bar and restaurant,London,2526,Restaurant,True,True,True,Yes,,2026-07-22,Negus Malt,Guade Lakew Wondifraw,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,2876389,Gihon Abisinya Butchery,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,2876389,Gihon Abisinya Butchery,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-22,Negus Malt,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214424,Goro addis butchery,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-22,Habesha Beer,Fibath Trading,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214424,Goro addis butchery,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-22,Negus Malt,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1238038,Grand  Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009628,greek club,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009628,greek club,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,2848593,Habesha butchery,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-22,Habesha Beer,Fibath Trading,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,2848593,Habesha butchery,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-22,Negus Malt,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,2957600,Hager Fiker Theatre,Chandra,295,Bar and Restaurant,True,False,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,56.81818181818182,Draught,15.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2568496,Henom lounge,London,2526,Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1003509,Hiber Ethiopia Cultural House,Netsanet,215,Cultural house,True,False,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Fibath Trading,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002026,Hintsa Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002026,Hintsa Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1025203,Jupiter International Hotel,London,2526,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,12.0,Bottle,12.0,1.0,,,,,,,,,,,,,,,,,,
sales,2810710,Kerab Abziyo,Netsanet,215,Butchery,True,False,False,No,,2026-07-22,Habesha Beer,Genet Woldeab Bizane,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1010385,Kerami Butchery,Chandra,295,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1233883,Kiya Hotel and Resort,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Genet Woldeab Bizane,15.151515151515152,Draught,4.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1216864,Lamirot Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,17.0,Bottle,17.0,1.0,,,,,,,,,,,,,,,,,,
sales,1216864,Lamirot Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-22,Negus Malt,Seblu Deresse Mekonnen,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1591828,lidu hotel,Netsanet,215,Hotel,True,True,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,20.0,Bottle,20.0,1.0,,,,,,,,,,,,,,,,,,
sales,1193110,Mandela bar,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Habesha Beer,Fibath Trading,11.0,Bottle,11.0,1.0,,,,,,,,,,,,,,,,,,
sales,1193110,Mandela bar,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Negus Malt,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214760,Melala Hotel,London,2526,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1000089,Messob Habesha Bucher,London,2526,Restaurant,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1235717,Monarch Hotel,Chandra,295,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Seblu Deresse Mekonnen,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002063,Munich Hotel,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1024369,Embilta Hotel,Chandra,295,Hotel,True,False,False,No,,2026-07-22,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1685640,Noble House,London,2526,Bar and Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1651657,Oda Bar and Res,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha Beer,Genet Woldeab Bizane,40.0,Bottle,40.0,1.0,,,,,,,,,,,,,,,,,,
sales,1651657,Oda Bar and Res,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Negus Malt,Genet Woldeab Bizane,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1000063,Sahilu Bar and Resturant,Alemayehu,3359,Bar and Restaurant,True,True,False,No,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,1569322,shger gebta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Habesha Beer,Guade Lakew Wondifraw,9.0,Bottle,9.0,1.0,,,,,,,,,,,,,,,,,,
sales,1569322,shger gebta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-22,Negus Malt,Guade Lakew Wondifraw,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1235470,sifen bar and restaurant,London,2526,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002033,Snoze Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002033,Snoze Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002062,Sokem,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-22,Negus Malt,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2960384,Table 5,London,2526,lounge,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009656,the lions den hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009656,the lions den hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1626495,The Resedence Hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Dawileon Trading Plc,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,1626495,The Resedence Hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1025985,Top bar and restaurant,London,2526,Bar and Restaurant,True,False,False,No,,2026-07-22,Habesha Beer,DA Beverage Distribution plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1634942,Tripple-e Hotel & Spa,Alemayehu,3359,Hotel,True,False,False,No,,2026-07-22,Habesha Beer,Fibath Trading,6.0,Bottle,6.0,1.0,,,,,,,,,,,,,,,,,,
sales,1025537,Tulip olympia hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-22,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1216340,Veronica Hotel,Chandra,295,Hotel,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1091921,Yohannes Kurt,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1211600,Yonas Chercher Butchery(22),Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-22,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
