Date,Outlet ID,Planned Visits,Actual Visits,JP Good Visits,Visit Completion,JP Adherence,Outlet Name,KA Manager,Segment
2026-06-18,1012278,1.0,0.0,0.0,0.0,,Kings Hotel,Chandra,Unspecified
2026-06-18,1016668,1.0,0.0,0.0,0.0,,Lafto Mall Restaurant,Chandra,Unspecified
2026-06-18,1024681,1.0,1.0,1.0,1.0,1.0,Sakura Japanese Restaurant,Netsanet,Unspecified
2026-06-18,1024795,0.0,1.0,0.0,,0.0,men yitebes,Netsanet,Unspecified
2026-06-18,1024822,1.0,1.0,1.0,1.0,1.0,China Town Bar and Restaurant,Netsanet,Unspecified
2026-06-18,1025643,1.0,1.0,1.0,1.0,1.0,Lalibela Hotel,Netsanet,Unspecified
2026-06-18,1048146,1.0,1.0,1.0,1.0,1.0,Shi jia zhuang restaurant,Netsanet,Unspecified
2026-06-18,1070790,1.0,0.0,0.0,0.0,,The Bonroyal Hotel,Netsanet,Unspecified
2026-06-18,1125087,1.0,0.0,0.0,0.0,,Etiopian Skylight Hotel,Netsanet,Unspecified
2026-06-18,1126157,1.0,1.0,1.0,1.0,1.0,Sherar Addis Hotel,Netsanet,Unspecified
2026-06-18,1126810,1.0,1.0,1.0,1.0,1.0,Dusk Addis,Alemayehu,Unspecified
2026-06-18,1193110,1.0,1.0,1.0,1.0,1.0,Mandela bar,Alemayehu,Unspecified
2026-06-18,1203098,1.0,1.0,1.0,1.0,1.0,2000 Habesha Cultural House No2,Netsanet,Unspecified
2026-06-18,1211178,1.0,1.0,1.0,1.0,1.0,Shan Tou Special chinesee,Netsanet,Unspecified
2026-06-18,1214967,1.0,0.0,0.0,0.0,,Konark Indian Hotel,Netsanet,Unspecified
2026-06-18,1215982,1.0,1.0,1.0,1.0,1.0,Kertina butchery(korean,Alemayehu,Unspecified
2026-06-18,1231987,1.0,0.0,0.0,0.0,,Amerega buchery,Chandra,Unspecified
2026-06-18,1563992,0.0,1.0,0.0,,0.0,,Unassigned,Unspecified
2026-06-18,1575604,1.0,1.0,1.0,1.0,1.0,Winer  fiyel,Alemayehu,Unspecified
2026-06-18,1919290,1.0,0.0,0.0,0.0,,Entoto Restaurant,Netsanet,Unspecified
2026-06-18,2174101,1.0,0.0,0.0,0.0,,Gangam korea restaurant,Netsanet,Unspecified
2026-06-18,2180441,1.0,1.0,1.0,1.0,1.0,Atmosphere lounge,Netsanet,Unspecified
2026-06-18,2350521,1.0,1.0,1.0,1.0,1.0,TAO hotal,Netsanet,Unspecified
2026-06-18,2729788,0.0,1.0,0.0,,0.0,Romanat hotel,Netsanet,Unspecified
2026-06-18,2757908,0.0,1.0,0.0,,0.0,Tarik Lounge,Alemayehu,Unspecified
2026-06-18,2785966,0.0,1.0,0.0,,0.0,zegeye butchery,Netsanet,Unspecified
2026-06-18,2812402,0.0,1.0,0.0,,0.0,Zemera Kurte,Alemayehu,Unspecified
2026-06-18,2841712,0.0,1.0,0.0,,0.0,Yonase chercher,Netsanet,Unspecified
2026-06-18,2930700,0.0,1.0,0.0,,0.0,Radha`s indian Restaurant,Netsanet,Unspecified
2026-06-18,2948842,0.0,1.0,0.0,,0.0,Corner  Lounge,Netsanet,Unspecified
2026-06-18,2956291,0.0,1.0,0.0,,0.0,Tang da hotel,Netsanet,Unspecified
2026-06-19,1000482,1.0,0.0,0.0,0.0,,Capital Hotel and Spa,Alemayehu,Unspecified
2026-06-19,1001640,1.0,1.0,1.0,1.0,1.0,Beemnet Bar and Restaurant,Alemayehu,Unspecified
2026-06-19,1003655,1.0,1.0,1.0,1.0,1.0,Nexus Hotel,Alemayehu,Unspecified
2026-06-19,1005314,1.0,1.0,1.0,1.0,1.0,Yod Abyssinia cultural Ambassador,Alemayehu,Unspecified
2026-06-19,1008852,1.0,0.0,0.0,0.0,,Joni Hotel,Chandra,Unspecified
2026-06-19,1009239,1.0,1.0,1.0,1.0,1.0,Checheho Yebahil Migb Adarash,Alemayehu,Unspecified
2026-06-19,1011638,1.0,1.0,1.0,1.0,1.0,Sidra Hotel,Alemayehu,Unspecified
2026-06-19,1011907,0.0,1.0,0.0,,0.0,Friendship Supermarket,Netsanet,Unspecified
2026-06-19,1012499,1.0,1.0,1.0,1.0,1.0,Getfam Hotel,Alemayehu,Unspecified
2026-06-19,1015124,1.0,0.0,0.0,0.0,,Golden plus Bar and Resturant,Chandra,Unspecified
2026-06-19,1018357,1.0,0.0,0.0,0.0,,Eliana Hotel,Chandra,Unspecified
2026-06-19,1023776,1.0,1.0,1.0,1.0,1.0,Sami wendmamach,Netsanet,Unspecified
2026-06-19,1024795,1.0,1.0,1.0,1.0,1.0,men yitebes,Netsanet,Unspecified
2026-06-19,1024855,1.0,0.0,0.0,0.0,,Habesha butchery,Netsanet,Unspecified
2026-06-19,1048118,0.0,1.0,0.0,,0.0,Africana Bar and Restaurant,Alemayehu,Unspecified
2026-06-19,1048516,1.0,1.0,1.0,1.0,1.0,Samra hotel,Netsanet,Unspecified
2026-06-19,1055871,1.0,1.0,1.0,1.0,1.0,Natani,Netsanet,Unspecified
2026-06-19,1090850,1.0,0.0,0.0,0.0,,The Hub Addis Ababa,Alemayehu,Unspecified
2026-06-19,1130364,1.0,1.0,1.0,1.0,1.0,the address bar,Netsanet,Unspecified
2026-06-19,1207099,1.0,0.0,0.0,0.0,,Asko level 5 Hotel,Chandra,Unspecified
2026-06-19,1214967,0.0,1.0,0.0,,0.0,Konark Indian Hotel,Netsanet,Unspecified
2026-06-19,1215088,1.0,1.0,1.0,1.0,1.0,Best Western Plus Pearl Addis,Alemayehu,Unspecified
2026-06-19,1235717,1.0,0.0,0.0,0.0,,Monarch Hotel,Chandra,Unspecified
2026-06-19,1564382,1.0,1.0,1.0,1.0,1.0,Kena Hotel,Alemayehu,Unspecified
2026-06-19,1573185,1.0,1.0,1.0,1.0,1.0,Sowirad hotel,Netsanet,Unspecified
2026-06-19,1574246,1.0,0.0,0.0,0.0,,One View Bar and Restaurant,Chandra,Unspecified
2026-06-19,1634942,1.0,1.0,1.0,1.0,1.0,Tripple-e Hotel & Spa,Alemayehu,Unspecified
2026-06-19,1655428,0.0,1.0,0.0,,0.0,Whitehouse Hotel,Alemayehu,Unspecified
2026-06-19,1896552,1.0,1.0,1.0,1.0,1.0,china restsurant,Netsanet,Unspecified
2026-06-19,2048809,1.0,0.0,0.0,0.0,,abem Hotel,Chandra,Unspecified
2026-06-19,2174101,0.0,1.0,0.0,,0.0,Gangam korea restaurant,Netsanet,Unspecified
2026-06-19,2180386,1.0,1.0,1.0,1.0,1.0,Vrajn hotel,Netsanet,Unspecified
2026-06-19,2729788,1.0,0.0,0.0,0.0,,Romanat hotel,Netsanet,Unspecified
2026-06-19,2785966,1.0,0.0,0.0,0.0,,zegeye butchery,Netsanet,Unspecified
2026-06-19,2841712,1.0,0.0,0.0,0.0,,Yonase chercher,Netsanet,Unspecified
2026-06-19,2879434,1.0,1.0,1.0,1.0,1.0,Doubel Tree by hilton,Alemayehu,Unspecified
2026-06-19,2930700,1.0,0.0,0.0,0.0,,Radha`s indian Restaurant,Netsanet,Unspecified
2026-06-19,2934522,1.0,0.0,0.0,0.0,,Megenagna Fiyel Bete,Netsanet,Unspecified
2026-06-19,2948842,1.0,0.0,0.0,0.0,,Corner  Lounge,Netsanet,Unspecified
2026-06-19,2956291,1.0,0.0,0.0,0.0,,Tang da hotel,Netsanet,Unspecified
2026-06-19,2956808,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-20,1001420,1.0,0.0,0.0,0.0,,Shewa Hotel,Chandra,Unspecified
2026-06-20,1001901,1.0,0.0,0.0,0.0,,St.Gorge House,Chandra,Unspecified
2026-06-20,1002706,1.0,0.0,0.0,0.0,,Wegagen Hotel,Chandra,Unspecified
2026-06-20,1002844,1.0,0.0,0.0,0.0,,National Hotel,Chandra,Unspecified
2026-06-20,1002879,1.0,0.0,0.0,0.0,,Roma Bar,Chandra,Unspecified
2026-06-20,1002955,1.0,0.0,0.0,0.0,,KG Corner Bar and Restaurant,Chandra,Unspecified
2026-06-20,1567318,1.0,0.0,0.0,0.0,,Hakim Bar and Restaurant,Chandra,Unspecified
2026-06-22,1001420,1.0,0.0,0.0,0.0,,Shewa Hotel,Chandra,Unspecified
2026-06-22,1001703,1.0,1.0,1.0,1.0,1.0,Ethiopia Hotel No. 2,Netsanet,Unspecified
2026-06-22,1001901,1.0,0.0,0.0,0.0,,St.Gorge House,Chandra,Unspecified
2026-06-22,1002706,1.0,0.0,0.0,0.0,,Wegagen Hotel,Chandra,Unspecified
2026-06-22,1002844,1.0,0.0,0.0,0.0,,National Hotel,Chandra,Unspecified
2026-06-22,1002879,1.0,0.0,0.0,0.0,,Roma Bar,Chandra,Unspecified
2026-06-22,1002955,1.0,0.0,0.0,0.0,,KG Corner Bar and Restaurant,Chandra,Unspecified
2026-06-22,1008531,1.0,0.0,0.0,0.0,,Trinity Hotel,Alemayehu,Unspecified
2026-06-22,1008545,1.0,1.0,1.0,1.0,1.0,Mk`s bar,Alemayehu,Unspecified
2026-06-22,1008615,1.0,1.0,1.0,1.0,1.0,Atlas  International Hotel,Alemayehu,Unspecified
2026-06-22,1009386,1.0,1.0,1.0,1.0,1.0,Southern Addis Hotel,Alemayehu,Unspecified
2026-06-22,1013652,1.0,1.0,1.0,1.0,1.0,Addisiniya Hotel,Alemayehu,Unspecified
2026-06-22,1014298,1.0,1.0,1.0,1.0,1.0,Double Black Bar and Restaurant,Netsanet,Unspecified
2026-06-22,1014435,1.0,1.0,1.0,1.0,1.0,Lomiyad Supermarket,Alemayehu,Unspecified
2026-06-22,1016684,1.0,1.0,1.0,1.0,1.0,Dreamliner Hotel,Netsanet,Unspecified
2026-06-22,1025537,1.0,1.0,1.0,1.0,1.0,Tulip olympia hotel,Netsanet,Unspecified
2026-06-22,1049393,1.0,1.0,1.0,1.0,1.0,havana,Netsanet,Unspecified
2026-06-22,11304338,1.0,0.0,0.0,0.0,,ZigZag Hotel and spa,Netsanet,Unspecified
2026-06-22,1130916,1.0,1.0,1.0,1.0,1.0,Union by Lucy,Netsanet,Unspecified
2026-06-22,1131231,1.0,1.0,1.0,1.0,1.0,Double Black Bar and Restaurant no2,Netsanet,Unspecified
2026-06-22,1214830,1.0,1.0,1.0,1.0,1.0,The Chill Spot,Alemayehu,Unspecified
2026-06-22,1560742,1.0,1.0,1.0,1.0,1.0,Read Sea Club,Alemayehu,Unspecified
2026-06-22,1561673,1.0,1.0,1.0,1.0,1.0,Chillies Addis Hotel & Restaurant,Alemayehu,Unspecified
2026-06-22,1564078,1.0,1.0,1.0,1.0,1.0,Agye bar and Restaurant,Netsanet,Unspecified
2026-06-22,1567318,1.0,0.0,0.0,0.0,,Hakim Bar and Restaurant,Chandra,Unspecified
2026-06-22,1620289,1.0,1.0,1.0,1.0,1.0,Elmos Hotel,Netsanet,Unspecified
2026-06-22,2075346,1.0,1.0,1.0,1.0,1.0,Corner hotel,Netsanet,Unspecified
2026-06-22,2417722,1.0,1.0,1.0,1.0,1.0,Fantu Supermarket,Alemayehu,Unspecified
2026-06-22,2868756,1.0,1.0,1.0,1.0,1.0,Juventus club,Netsanet,Unspecified
2026-06-22,2948479,1.0,1.0,1.0,1.0,1.0,befeker leyu kurt,Netsanet,Unspecified
2026-06-23,1001463,1.0,0.0,0.0,0.0,,Grand Mark Addis,Alemayehu,Unspecified
2026-06-23,1001466,1.0,1.0,1.0,1.0,1.0,goro Abiza no1,Alemayehu,Unspecified
2026-06-23,1001498,0.0,1.0,0.0,,0.0,Al Lebnany Restaurant,Alemayehu,Unspecified
2026-06-23,1001697,1.0,1.0,1.0,1.0,1.0,Airport Motel,Alemayehu,Unspecified
2026-06-23,1001746,1.0,1.0,1.0,1.0,1.0,Right Bar and Res,Netsanet,Unspecified
2026-06-23,1002694,1.0,1.0,1.0,1.0,1.0,Sami Café and Restaurant,Chandra,Unspecified
2026-06-23,1003056,1.0,1.0,1.0,1.0,1.0,Zekir buchery,Alemayehu,Unspecified
2026-06-23,1003197,1.0,1.0,1.0,1.0,1.0,Nega Bonger Hotel,Netsanet,Unspecified
2026-06-23,1003549,1.0,1.0,1.0,1.0,1.0,Addis Ababa Golf club,Chandra,Unspecified
2026-06-23,1004409,1.0,1.0,1.0,1.0,1.0,Megersa Batu,Netsanet,Unspecified
2026-06-23,1005311,1.0,1.0,1.0,1.0,1.0,Yomana Kitefo Bet,Alemayehu,Unspecified
2026-06-23,1009121,1.0,1.0,1.0,1.0,1.0,Foyat Hotel,Netsanet,Unspecified
2026-06-23,1009339,1.0,1.0,1.0,1.0,1.0,Markon Hotel,Netsanet,Unspecified
2026-06-23,1009510,0.0,1.0,0.0,,0.0,Mera ado hotel,Netsanet,Unspecified
2026-06-23,1011696,1.0,1.0,1.0,1.0,1.0,Panaroma Hotel,Alemayehu,Unspecified
2026-06-23,1012278,1.0,1.0,1.0,1.0,1.0,Kings Hotel,Chandra,Unspecified
2026-06-23,1016668,1.0,1.0,1.0,1.0,1.0,Lafto Mall Restaurant,Chandra,Unspecified
2026-06-23,1058189,1.0,1.0,1.0,1.0,1.0,Foyat Hotel,Alemayehu,Unspecified
2026-06-23,1127272,1.0,1.0,1.0,1.0,1.0,Adinew Bar and Res,Netsanet,Unspecified
2026-06-23,1133405,1.0,1.0,1.0,1.0,1.0,Sawi,Netsanet,Unspecified
2026-06-23,1212593,1.0,1.0,1.0,1.0,1.0,Tanab Hotel,Netsanet,Unspecified
2026-06-23,1214424,1.0,1.0,1.0,1.0,1.0,Goro addis butchery,Alemayehu,Unspecified
2026-06-23,1225952,1.0,1.0,1.0,1.0,1.0,Yodat Hotel,Netsanet,Unspecified
2026-06-23,1226132,0.0,1.0,0.0,,0.0,Fikre Kunsepagna Sar bet,Chandra,Unspecified
2026-06-23,1231987,1.0,1.0,1.0,1.0,1.0,Amerega buchery,Chandra,Unspecified
2026-06-23,1233883,1.0,1.0,1.0,1.0,1.0,Kiya Hotel and Resort,Netsanet,Unspecified
2026-06-23,1651657,1.0,1.0,1.0,1.0,1.0,Oda Bar and Res,Netsanet,Unspecified
2026-06-23,1655428,1.0,1.0,1.0,1.0,1.0,Whitehouse Hotel,Alemayehu,Unspecified
2026-06-23,1863003,1.0,1.0,1.0,1.0,1.0,Belema Risort,Netsanet,Unspecified
2026-06-23,2064187,1.0,1.0,1.0,1.0,1.0,Bella Pizza And Pasta,Alemayehu,Unspecified
2026-06-23,2400336,1.0,1.0,1.0,1.0,1.0,Evana Hotel,Netsanet,Unspecified
2026-06-23,2718353,1.0,1.0,1.0,1.0,1.0,Misale Addis,Alemayehu,Unspecified
2026-06-23,2756774,0.0,1.0,0.0,,0.0,Desalegn Butchery,Chandra,Unspecified
2026-06-23,2756794,0.0,1.0,0.0,,0.0,Aresema Butchery,Chandra,Unspecified
2026-06-23,2810710,1.0,1.0,1.0,1.0,1.0,Kerab Abziyo,Netsanet,Unspecified
2026-06-23,2934800,1.0,1.0,1.0,1.0,1.0,Kuriftu Resort,Netsanet,Unspecified
2026-06-23,2942456,1.0,1.0,1.0,1.0,1.0,Yosra Lounge,Netsanet,Unspecified
2026-06-24,1000032,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-24,1000359,1.0,1.0,1.0,1.0,1.0,Kaleb Hotel,Netsanet,Unspecified
2026-06-24,1000507,1.0,1.0,1.0,1.0,1.0,Friendship Hotel,Netsanet,Unspecified
2026-06-24,1000814,1.0,1.0,1.0,1.0,1.0,2000 Habesha Cultural House,Netsanet,Unspecified
2026-06-24,1001071,1.0,1.0,1.0,1.0,1.0,Antica Bar and Restaurant,Netsanet,Unspecified
2026-06-24,1001845,1.0,1.0,1.0,1.0,1.0,Desalegn Hotel,Netsanet,Unspecified
2026-06-24,1002659,0.0,1.0,0.0,,0.0,Tedila Hotel,Chandra,Unspecified
2026-06-24,1003509,1.0,1.0,1.0,1.0,1.0,Hiber Ethiopia Cultural House,Netsanet,Unspecified
2026-06-24,1008852,1.0,1.0,1.0,1.0,1.0,Joni Hotel,Chandra,Unspecified
2026-06-24,1011906,0.0,1.0,0.0,,0.0,Momona Hotel,Netsanet,Unspecified
2026-06-24,1015124,1.0,1.0,1.0,1.0,1.0,Golden plus Bar and Resturant,Chandra,Unspecified
2026-06-24,1018357,1.0,1.0,1.0,1.0,1.0,Eliana Hotel,Chandra,Unspecified
2026-06-24,1024272,1.0,1.0,1.0,1.0,1.0,Azzeman Hotel,Netsanet,Unspecified
2026-06-24,1024273,1.0,1.0,1.0,1.0,1.0,Magnolia Hotel,Netsanet,Unspecified
2026-06-24,1048118,1.0,1.0,1.0,1.0,1.0,Africana Bar and Restaurant,Alemayehu,Unspecified
2026-06-24,1057503,1.0,1.0,1.0,1.0,1.0,Best Western Plus Addis Ababa Hotel,Netsanet,Unspecified
2026-06-24,1066345,1.0,1.0,1.0,1.0,1.0,Panda Restaurant,Netsanet,Unspecified
2026-06-24,1066889,1.0,1.0,1.0,1.0,1.0,Diamond Hotel,Netsanet,Unspecified
2026-06-24,1207099,1.0,1.0,1.0,1.0,1.0,Asko level 5 Hotel,Chandra,Unspecified
2026-06-24,1211600,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-24,1233300,1.0,1.0,1.0,1.0,1.0,Red Dragon china restaurant,Netsanet,Unspecified
2026-06-24,1235717,1.0,1.0,1.0,1.0,1.0,Monarch Hotel,Chandra,Unspecified
2026-06-24,1563992,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-24,1574246,1.0,1.0,1.0,1.0,1.0,One View Bar and Restaurant,Chandra,Unspecified
2026-06-24,1577583,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-24,2048809,1.0,1.0,1.0,1.0,1.0,abem Hotel,Chandra,Unspecified
2026-06-24,2221331,1.0,1.0,1.0,1.0,1.0,Kebede butchery(22,Alemayehu,Unspecified
2026-06-24,2495983,0.0,1.0,0.0,,0.0,Hundaf bar no3,Alemayehu,Unspecified
2026-06-24,2725111,1.0,1.0,1.0,1.0,1.0,Kidanemihret Butchery,Alemayehu,Unspecified
2026-06-24,2730033,1.0,1.0,1.0,1.0,1.0,Yemechen fiyele bet n 02,Alemayehu,Unspecified
2026-06-24,2789801,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-24,2906158,1.0,0.0,0.0,0.0,,Mesekelgna Leyu Kurt,Alemayehu,Unspecified
2026-06-24,2951769,0.0,1.0,0.0,,0.0,Yebate Kitfo,Alemayehu,Unspecified
2026-06-24,2953966,1.0,1.0,1.0,1.0,1.0,Worka Buna,Alemayehu,Unspecified
2026-06-25,1000506,1.0,1.0,1.0,1.0,1.0,Saro-maria Hotel,Netsanet,Unspecified
2026-06-25,1000770,1.0,1.0,1.0,1.0,1.0,Ramada Hotel,Netsanet,Unspecified
2026-06-25,1000772,1.0,1.0,1.0,1.0,1.0,Yober Hotel,Netsanet,Unspecified
2026-06-25,1001794,1.0,1.0,1.0,1.0,1.0,Washington Hotel,Netsanet,Unspecified
2026-06-25,1002664,0.0,1.0,0.0,,0.0,Jambo Bar and Restaurant,Chandra,Unspecified
2026-06-25,1002678,0.0,1.0,0.0,,0.0,Abyssinya Hotel,Chandra,Unspecified
2026-06-25,1012278,1.0,0.0,0.0,0.0,,Kings Hotel,Chandra,Unspecified
2026-06-25,1017208,1.0,1.0,1.0,1.0,1.0,Nathional thaiter,Chandra,Unspecified
2026-06-25,1017707,1.0,0.0,0.0,0.0,,Mekonenoch recreational center,Chandra,Unspecified
2026-06-25,1017885,1.0,1.0,1.0,1.0,1.0,Sarim Hotel,Chandra,Unspecified
2026-06-25,1021812,0.0,1.0,0.0,,0.0,Mejelakesya Serawit Kibeb,Chandra,Unspecified
2026-06-25,1024221,1.0,0.0,0.0,0.0,,Ghion Hotel,Chandra,Unspecified
2026-06-25,1024290,1.0,1.0,1.0,1.0,1.0,Ethiopia Hotel,Chandra,Unspecified
2026-06-25,1024369,1.0,1.0,1.0,1.0,1.0,Embilta Hotel,Chandra,Unspecified
2026-06-25,1024439,0.0,1.0,0.0,,0.0,Ras Hotel,Chandra,Unspecified
2026-06-25,1024557,1.0,1.0,1.0,1.0,1.0,Canvas Lounge,Chandra,Unspecified
2026-06-25,1026662,1.0,0.0,0.0,0.0,,Filwuha Hotel,Chandra,Unspecified
2026-06-25,1055872,1.0,1.0,1.0,1.0,1.0,Saphire Addis Hotel,Netsanet,Unspecified
2026-06-25,1057632,1.0,1.0,1.0,1.0,1.0,Hanom Hotel,Netsanet,Unspecified
2026-06-25,1065627,1.0,1.0,1.0,1.0,1.0,Medal Hotel,Netsanet,Unspecified
2026-06-25,1202828,1.0,1.0,1.0,1.0,1.0,Da'amat Hotel,Netsanet,Unspecified
2026-06-25,1204750,1.0,1.0,1.0,1.0,1.0,Tiru Kitfo Bet,Netsanet,Unspecified
2026-06-25,1233331,1.0,1.0,1.0,1.0,1.0,yjet Kitfo,Netsanet,Unspecified
2026-06-25,1561365,1.0,1.0,1.0,1.0,1.0,Tamem bar,Netsanet,Unspecified
2026-06-25,1567781,1.0,1.0,1.0,1.0,1.0,Cheru medihaniyalem  liyu kurt,Alemayehu,Unspecified
2026-06-25,1579550,1.0,1.0,1.0,1.0,1.0,bricks lounge,Alemayehu,Unspecified
2026-06-25,2003128,1.0,1.0,1.0,1.0,1.0,wecare special kurt,Alemayehu,Unspecified
2026-06-25,2123024,1.0,1.0,1.0,1.0,1.0,Hop Lounge,Alemayehu,Unspecified
2026-06-25,2196866,1.0,1.0,1.0,1.0,1.0,Yonas chercher buchery no3,Alemayehu,Unspecified
2026-06-25,2254017,1.0,1.0,1.0,1.0,1.0,Fekire  kunespagna,Alemayehu,Unspecified
2026-06-25,2608618,1.0,1.0,1.0,1.0,1.0,lexury winner  fiyel bet,Alemayehu,Unspecified
2026-06-25,2837203,1.0,1.0,1.0,1.0,1.0,Zegeye kurt bet,Alemayehu,Unspecified
2026-06-25,2933482,1.0,1.0,1.0,1.0,1.0,Chuchu supermarket and restaurant,Alemayehu,Unspecified
2026-06-25,2938660,1.0,1.0,1.0,1.0,1.0,L-classice,Alemayehu,Unspecified
2026-06-25,2947304,0.0,1.0,0.0,,0.0,Noble plate,Alemayehu,Unspecified
2026-06-25,2957288,1.0,1.0,1.0,1.0,1.0,Cheru Medanialem,Netsanet,Unspecified
2026-06-26,1000358,1.0,1.0,1.0,1.0,1.0,Harmony Hotel,Netsanet,Unspecified
2026-06-26,1000401,1.0,1.0,1.0,1.0,1.0,Beer Garden Inn.,Netsanet,Unspecified
2026-06-26,1000403,1.0,1.0,1.0,1.0,1.0,Bonanza Addis Hotel,Netsanet,Unspecified
2026-06-26,1002659,0.0,1.0,0.0,,0.0,Tedila Hotel,Chandra,Unspecified
2026-06-26,1008852,1.0,1.0,1.0,1.0,1.0,Joni Hotel,Chandra,Unspecified
2026-06-26,1008894,1.0,1.0,1.0,1.0,1.0,Kenenisa Hotel,Netsanet,Unspecified
2026-06-26,1008961,1.0,1.0,1.0,1.0,1.0,Golden Tulip Hotel,Netsanet,Unspecified
2026-06-26,1011906,1.0,1.0,1.0,1.0,1.0,Momona Hotel,Netsanet,Unspecified
2026-06-26,1015124,1.0,1.0,1.0,1.0,1.0,Golden plus Bar and Resturant,Chandra,Unspecified
2026-06-26,1018357,1.0,1.0,1.0,1.0,1.0,Eliana Hotel,Chandra,Unspecified
2026-06-26,1024486,1.0,1.0,1.0,1.0,1.0,Kebe Butchery (bole),Netsanet,Unspecified
2026-06-26,1046406,1.0,1.0,1.0,1.0,1.0,Venetian Hotel,Netsanet,Unspecified
2026-06-26,1046424,1.0,1.0,1.0,1.0,1.0,Sun City  Supermarket,Netsanet,Unspecified
2026-06-26,1207099,1.0,1.0,1.0,1.0,1.0,Asko level 5 Hotel,Chandra,Unspecified
2026-06-26,1213545,1.0,0.0,0.0,0.0,,70 Dereja,Alemayehu,Unspecified
2026-06-26,1235717,1.0,1.0,1.0,1.0,1.0,Monarch Hotel,Chandra,Unspecified
2026-06-26,1571675,1.0,1.0,1.0,1.0,1.0,Cassiopia Hotel,Netsanet,Unspecified
2026-06-26,1574246,1.0,1.0,1.0,1.0,1.0,One View Bar and Restaurant,Chandra,Unspecified
2026-06-26,2048809,1.0,1.0,1.0,1.0,1.0,abem Hotel,Chandra,Unspecified
2026-06-26,2275518,1.0,1.0,1.0,1.0,1.0,Bamies Bistro,Alemayehu,Unspecified
2026-06-26,2495983,1.0,1.0,1.0,1.0,1.0,Hundaf bar no3,Alemayehu,Unspecified
2026-06-26,2675988,1.0,1.0,1.0,1.0,1.0,Tadese Asa Bete,Alemayehu,Unspecified
2026-06-26,2725111,0.0,1.0,0.0,,0.0,Kidanemihret Butchery,Alemayehu,Unspecified
2026-06-26,2730033,0.0,1.0,0.0,,0.0,Yemechen fiyele bet n 02,Alemayehu,Unspecified
2026-06-26,2766615,0.0,1.0,0.0,,0.0,Fantu supermarket,Netsanet,Unspecified
2026-06-26,2773109,1.0,0.0,0.0,0.0,,Hanot Bar and Restautrant,Alemayehu,Unspecified
2026-06-26,2780028,1.0,1.0,1.0,1.0,1.0,12 Menota lounge,Alemayehu,Unspecified
2026-06-26,2845807,1.0,1.0,1.0,1.0,1.0,She Semaneya,Alemayehu,Unspecified
2026-06-26,2910023,1.0,1.0,1.0,1.0,1.0,Geche Asa Bete,Alemayehu,Unspecified
2026-06-26,2931271,1.0,1.0,1.0,1.0,1.0,70 Dereja,Alemayehu,Unspecified
2026-06-27,1001420,1.0,0.0,0.0,0.0,,Shewa Hotel,Chandra,Unspecified
2026-06-27,1001901,1.0,0.0,0.0,0.0,,St.Gorge House,Chandra,Unspecified
2026-06-27,1002706,1.0,0.0,0.0,0.0,,Wegagen Hotel,Chandra,Unspecified
2026-06-27,1002844,1.0,0.0,0.0,0.0,,National Hotel,Chandra,Unspecified
2026-06-27,1002879,1.0,0.0,0.0,0.0,,Roma Bar,Chandra,Unspecified
2026-06-27,1002955,1.0,0.0,0.0,0.0,,KG Corner Bar and Restaurant,Chandra,Unspecified
2026-06-27,1567318,1.0,0.0,0.0,0.0,,Hakim Bar and Restaurant,Chandra,Unspecified
2026-06-29,1000760,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-29,1000762,1.0,1.0,1.0,1.0,1.0,Relianece hotel,Netsanet,Unspecified
2026-06-29,1001498,0.0,1.0,0.0,,0.0,Al Lebnany Restaurant,Alemayehu,Unspecified
2026-06-29,1002694,1.0,0.0,0.0,0.0,,Sami Café and Restaurant,Chandra,Unspecified
2026-06-29,1002704,0.0,1.0,0.0,,0.0,Tarik Buchery,Chandra,Unspecified
2026-06-29,1003549,1.0,0.0,0.0,0.0,,Addis Ababa Golf club,Chandra,Unspecified
2026-06-29,1010501,1.0,1.0,1.0,1.0,1.0,Feke Kunspagna,Alemayehu,Unspecified
2026-06-29,1012278,1.0,0.0,0.0,0.0,,Kings Hotel,Chandra,Unspecified
2026-06-29,1016668,1.0,1.0,1.0,1.0,1.0,Lafto Mall Restaurant,Chandra,Unspecified
2026-06-29,1024356,1.0,1.0,1.0,1.0,1.0,Velvet Bar and Restaurant,Netsanet,Unspecified
2026-06-29,1049670,1.0,1.0,1.0,1.0,1.0,Empire Addis  Hotel,Netsanet,Unspecified
2026-06-29,1063353,1.0,0.0,0.0,0.0,,L and Z China  Hotel,Alemayehu,Unspecified
2026-06-29,1131570,1.0,1.0,1.0,1.0,1.0,,Unassigned,Unspecified
2026-06-29,1214332,1.0,1.0,1.0,1.0,1.0,Rebka butchery,Alemayehu,Unspecified
2026-06-29,1226132,0.0,1.0,0.0,,0.0,Fikre Kunsepagna Sar bet,Chandra,Unspecified
